Make,Model,Model_Variant,Year_Start,Year_End,New_Gens
ALFA ROMEO,75,Cloverleaf,1990,1992,FALSE
ALFA ROMEO,75,Veloce,1987,1990,FALSE
ALFA ROMEO,75,Cloverleaf Veloce,1990,1992,FALSE
ALFA ROMEO,75,SE,1991,1991,FALSE
ALFA ROMEO,75,Lusso,1989,1989,FALSE
ALFA ROMEO,90,Gold Cloverleaf,1985,1987,FALSE
ALFA ROMEO,155,Sport,1992,1996,FALSE
ALFA ROMEO,155,,1994,1996,FALSE
ALFA ROMEO,155,,1996,1998,FALSE
ALFA ROMEO,155,Sport,1992,1995,FALSE
ALFA ROMEO,155,,1994,1998,FALSE
ALFA ROMEO,155,Super,1996,1998,FALSE
ALFA ROMEO,155,Lusso Sport,1992,1993,FALSE
ALFA ROMEO,155,Cloverleaf,1992,1995,FALSE
ALFA ROMEO,155,Cloverleaf,1994,1995,FALSE
ALFA ROMEO,155,Sport,1992,1996,FALSE
ALFA ROMEO,155,,1995,1996,FALSE
ALFA ROMEO,155,Silverstone,1994,1994,FALSE
ALFA ROMEO,156,,2000,2000,FALSE
ALFA ROMEO,156,Turismo,2001,2002,FALSE
ALFA ROMEO,156,Lusso,2000,2002,FALSE
ALFA ROMEO,156,Veloce,2000,2002,FALSE
ALFA ROMEO,156,Veloce [LT],2000,2002,FALSE
ALFA ROMEO,156,,1997,2000,FALSE
ALFA ROMEO,156,C/C,1997,2000,FALSE
ALFA ROMEO,156,Lusso,1997,2000,FALSE
ALFA ROMEO,156,S1,1997,2000,FALSE
ALFA ROMEO,156,S1+C/C,1997,2000,FALSE
ALFA ROMEO,156,Turismo,2001,2002,FALSE
ALFA ROMEO,156,Lusso,2000,2002,FALSE
ALFA ROMEO,156,Veloce,2000,2002,FALSE
ALFA ROMEO,156,Veloce [LT],2000,2002,FALSE
ALFA ROMEO,156,,1997,2000,FALSE
ALFA ROMEO,156,S1,1997,2000,FALSE
ALFA ROMEO,156,S2,1997,2000,FALSE
ALFA ROMEO,156,Turismo,2001,2002,FALSE
ALFA ROMEO,156,Lusso,2000,2002,FALSE
ALFA ROMEO,156,Veloce,2000,2002,FALSE
ALFA ROMEO,156,Veloce [LT],2000,2002,FALSE
ALFA ROMEO,156,,1999,2000,FALSE
ALFA ROMEO,156,S1,1999,2000,FALSE
ALFA ROMEO,156,S2,1999,2000,FALSE
ALFA ROMEO,156,S3,1999,2000,FALSE
ALFA ROMEO,156,Turismo,2001,2002,FALSE
ALFA ROMEO,156,Veloce,2000,2002,FALSE
ALFA ROMEO,156,Veloce [LT],2000,2002,FALSE
ALFA ROMEO,156,,1997,2000,FALSE
ALFA ROMEO,156,S2,1997,2000,FALSE
ALFA ROMEO,156,S3,1997,2000,FALSE
ALFA ROMEO,156,Turismo,2001,2002,FALSE
ALFA ROMEO,156,Lusso,2000,2002,FALSE
ALFA ROMEO,156,Veloce,2000,2002,FALSE
ALFA ROMEO,156,Veloce [LT],2000,2002,FALSE
ALFA ROMEO,156,,1999,2000,FALSE
ALFA ROMEO,156,S1,1999,2000,FALSE
ALFA ROMEO,156,S2,1999,2000,FALSE
ALFA ROMEO,156,S3,1999,2000,FALSE
ALFA ROMEO,156,Turismo,2001,2002,FALSE
ALFA ROMEO,156,Lusso,2000,2002,FALSE
ALFA ROMEO,156,Veloce,2000,2002,FALSE
ALFA ROMEO,156,Veloce [LT],2000,2002,FALSE
ALFA ROMEO,156,,2000,2000,FALSE
ALFA ROMEO,156,Turismo,2001,2002,FALSE
ALFA ROMEO,156,Lusso,2000,2002,FALSE
ALFA ROMEO,156,Veloce,2000,2002,FALSE
ALFA ROMEO,156,Veloce [LT],2000,2002,FALSE
ALFA ROMEO,156,,2000,2000,FALSE
ALFA ROMEO,156,Turismo,2001,2002,FALSE
ALFA ROMEO,156,Lusso,2000,2002,FALSE
ALFA ROMEO,156,Veloce,2000,2002,FALSE
ALFA ROMEO,156,Veloce [LT],2000,2002,FALSE
ALFA ROMEO,156,,2000,2000,FALSE
ALFA ROMEO,156,Turismo,2001,2002,FALSE
ALFA ROMEO,156,Lusso,2000,2002,FALSE
ALFA ROMEO,156,Veloce,2000,2002,FALSE
ALFA ROMEO,156,Veloce [LT],2000,2002,FALSE
ALFA ROMEO,156,,2000,2000,FALSE
ALFA ROMEO,156,Turismo,2001,2002,FALSE
ALFA ROMEO,156,Veloce,2000,2002,FALSE
ALFA ROMEO,156,Veloce [LT],2000,2002,FALSE
ALFA ROMEO,156,,2000,2000,FALSE
ALFA ROMEO,156,Turismo,2001,2002,FALSE
ALFA ROMEO,156,Lusso,2000,2002,FALSE
ALFA ROMEO,156,Veloce,2000,2002,FALSE
ALFA ROMEO,156,Veloce [LT],2000,2002,FALSE
ALFA ROMEO,156,,2000,2000,FALSE
ALFA ROMEO,156,Turismo,2001,2002,FALSE
ALFA ROMEO,156,Lusso,2000,2002,FALSE
ALFA ROMEO,156,Veloce,2000,2002,FALSE
ALFA ROMEO,156,Veloce [LT],2000,2002,FALSE
ALFA ROMEO,156,,1999,2000,FALSE
ALFA ROMEO,156,S1,1999,2000,FALSE
ALFA ROMEO,156,S2,1999,2000,FALSE
ALFA ROMEO,156,S3,1999,2000,FALSE
ALFA ROMEO,156,Turismo,2001,2002,FALSE
ALFA ROMEO,156,Lusso,2000,2002,FALSE
ALFA ROMEO,156,Veloce,2000,2002,FALSE
ALFA ROMEO,156,Veloce [LT],2000,2002,FALSE
ALFA ROMEO,156,,2000,2000,FALSE
ALFA ROMEO,156,Turismo,2001,2002,FALSE
ALFA ROMEO,156,Lusso,2000,2002,FALSE
ALFA ROMEO,156,Veloce,2000,2002,FALSE
ALFA ROMEO,156,Veloce [LT],2000,2002,FALSE
ALFA ROMEO,156,,2003,2005,FALSE
ALFA ROMEO,156,Turismo,2002,2005,FALSE
ALFA ROMEO,156,Lusso,2002,2003,FALSE
ALFA ROMEO,156,Veloce,2002,2005,FALSE
ALFA ROMEO,156,Veloce,2002,2003,FALSE
ALFA ROMEO,156,TI,2004,2005,FALSE
ALFA ROMEO,156,Turismo,2002,2004,FALSE
ALFA ROMEO,156,Lusso,2002,2003,FALSE
ALFA ROMEO,156,Veloce,2002,2005,FALSE
ALFA ROMEO,156,Veloce,2002,2003,FALSE
ALFA ROMEO,156,TI,2004,2005,FALSE
ALFA ROMEO,156,Turismo,2002,2003,FALSE
ALFA ROMEO,156,Lusso,2002,2005,FALSE
ALFA ROMEO,156,Lusso,2004,2005,FALSE
ALFA ROMEO,156,Veloce,2002,2005,FALSE
ALFA ROMEO,156,Veloce,2002,2003,FALSE
ALFA ROMEO,156,Veloce,2002,2004,FALSE
ALFA ROMEO,156,Veloce,2002,2003,FALSE
ALFA ROMEO,156,TI,2004,2005,FALSE
ALFA ROMEO,156,Lusso,2002,2003,FALSE
ALFA ROMEO,156,Veloce,2002,2003,FALSE
ALFA ROMEO,156,Veloce,2002,2003,FALSE
ALFA ROMEO,156,Lusso,2002,2003,FALSE
ALFA ROMEO,156,Veloce,2002,2003,FALSE
ALFA ROMEO,156,Veloce,2002,2003,FALSE
ALFA ROMEO,156,GTA,2002,2005,FALSE
ALFA ROMEO,156,GTA,2003,2005,FALSE
ALFA ROMEO,156,Turismo,2002,2003,FALSE
ALFA ROMEO,156,Lusso,2002,2003,FALSE
ALFA ROMEO,156,Veloce,2002,2003,FALSE
ALFA ROMEO,156,Veloce,2002,2003,FALSE
ALFA ROMEO,156,Turismo,2002,2004,FALSE
ALFA ROMEO,156,Lusso,2002,2003,FALSE
ALFA ROMEO,156,Veloce,2002,2005,FALSE
ALFA ROMEO,156,Veloce,2002,2003,FALSE
ALFA ROMEO,156,TI,2004,2005,FALSE
ALFA ROMEO,156,Turismo,2002,2003,FALSE
ALFA ROMEO,156,Lusso,2002,2003,FALSE
ALFA ROMEO,156,Veloce,2002,2005,FALSE
ALFA ROMEO,156,Veloce,2002,2003,FALSE
ALFA ROMEO,156,Veloce,2002,2003,FALSE
ALFA ROMEO,156,Veloce,2002,2003,FALSE
ALFA ROMEO,156,TI,2004,2005,FALSE
ALFA ROMEO,156,Lusso,2002,2003,FALSE
ALFA ROMEO,156,Veloce,2002,2003,FALSE
ALFA ROMEO,156,Veloce,2002,2003,FALSE
ALFA ROMEO,156,Lusso,2002,2003,FALSE
ALFA ROMEO,156,Veloce,2002,2003,FALSE
ALFA ROMEO,156,Veloce,2002,2003,FALSE
ALFA ROMEO,156,GTA,2002,2005,FALSE
ALFA ROMEO,156,GTA,2003,2005,FALSE
ALFA ROMEO,156,,2003,2005,FALSE
ALFA ROMEO,156,Turismo,2003,2005,FALSE
ALFA ROMEO,156,Veloce,2003,2005,FALSE
ALFA ROMEO,156,TI,2004,2005,FALSE
ALFA ROMEO,156,Turismo,2003,2004,FALSE
ALFA ROMEO,156,Lusso,2004,2004,FALSE
ALFA ROMEO,156,Veloce,2003,2004,FALSE
ALFA ROMEO,156,TI,2004,2004,FALSE
ALFA ROMEO,156,Turismo,2004,2005,FALSE
ALFA ROMEO,156,Lusso,2004,2005,FALSE
ALFA ROMEO,156,Veloce,2004,2005,FALSE
ALFA ROMEO,156,TI,2004,2005,FALSE
ALFA ROMEO,156,Turismo,2002,2003,FALSE
ALFA ROMEO,156,Lusso,2002,2003,FALSE
ALFA ROMEO,156,Veloce,2002,2003,FALSE
ALFA ROMEO,156,Veloce,2002,2003,FALSE
ALFA ROMEO,156,Lusso,2003,2005,FALSE
ALFA ROMEO,156,Veloce,2003,2005,FALSE
ALFA ROMEO,156,TI,2004,2005,FALSE
ALFA ROMEO,156,Turismo,2003,2004,FALSE
ALFA ROMEO,156,Turismo,2003,2004,FALSE
ALFA ROMEO,156,Veloce,2003,2004,FALSE
ALFA ROMEO,156,TI,2004,2004,FALSE
ALFA ROMEO,156,Turismo,2004,2005,FALSE
ALFA ROMEO,156,Veloce,2004,2005,FALSE
ALFA ROMEO,156,TI,2004,2005,FALSE
ALFA ROMEO,156,Turismo,2002,2003,FALSE
ALFA ROMEO,156,Lusso,2002,2003,FALSE
ALFA ROMEO,156,Veloce,2002,2003,FALSE
ALFA ROMEO,156,Veloce,2002,2003,FALSE
ALFA ROMEO,156,Veloce,2003,2005,FALSE
ALFA ROMEO,156,TI,2004,2005,FALSE
ALFA ROMEO,156,Sport,2005,2005,FALSE
ALFA ROMEO,159,Turismo,2007,2009,FALSE
ALFA ROMEO,159,,2008,2008,FALSE
ALFA ROMEO,159,Lusso,2007,2009,FALSE
ALFA ROMEO,159,Turismo,2006,2007,FALSE
ALFA ROMEO,159,Turismo,2006,2009,FALSE
ALFA ROMEO,159,,2008,2008,FALSE
ALFA ROMEO,159,Lusso,2006,2009,FALSE
ALFA ROMEO,159,TI,2007,2009,FALSE
ALFA ROMEO,159,Lusso,2008,2009,FALSE
ALFA ROMEO,159,TI,2008,2009,FALSE
ALFA ROMEO,159,Turismo,2006,2008,FALSE
ALFA ROMEO,159,Lusso,2006,2009,FALSE
ALFA ROMEO,159,Lusso,2007,2009,FALSE
ALFA ROMEO,159,TI,2007,2009,FALSE
ALFA ROMEO,159,TI,2007,2009,FALSE
ALFA ROMEO,159,Turismo,2007,2009,FALSE
ALFA ROMEO,159,,2008,2008,FALSE
ALFA ROMEO,159,Lusso,2007,2009,FALSE
ALFA ROMEO,159,Turismo,2006,2007,FALSE
ALFA ROMEO,159,Turismo,2006,2009,FALSE
ALFA ROMEO,159,,2008,2008,FALSE
ALFA ROMEO,159,Lusso,2006,2009,FALSE
ALFA ROMEO,159,TI,2007,2009,FALSE
ALFA ROMEO,159,Lusso,2008,2009,FALSE
ALFA ROMEO,159,TI,2008,2009,FALSE
ALFA ROMEO,159,Lusso,2006,2009,FALSE
ALFA ROMEO,159,Lusso,2007,2009,FALSE
ALFA ROMEO,159,TI,2007,2009,FALSE
ALFA ROMEO,159,TI,2007,2009,FALSE
ALFA ROMEO,159,Turismo,2006,2009,FALSE
ALFA ROMEO,159,Turismo,2007,2008,FALSE
ALFA ROMEO,159,,2008,2008,FALSE
ALFA ROMEO,159,Lusso,2006,2009,FALSE
ALFA ROMEO,159,Lusso,2007,2009,FALSE
ALFA ROMEO,159,TI,2008,2009,FALSE
ALFA ROMEO,159,TI,2008,2009,FALSE
ALFA ROMEO,159,Turismo,2006,2007,FALSE
ALFA ROMEO,159,Turismo,2007,2008,FALSE
ALFA ROMEO,159,Lusso,2006,2007,FALSE
ALFA ROMEO,159,Turismo,2007,2008,FALSE
ALFA ROMEO,159,Lusso,2007,2009,FALSE
ALFA ROMEO,159,Lusso,2007,2009,FALSE
ALFA ROMEO,159,TI,2007,2009,FALSE
ALFA ROMEO,159,TI,2007,2009,FALSE
ALFA ROMEO,159,Lusso,2007,2009,FALSE
ALFA ROMEO,159,TI,2007,2009,FALSE
ALFA ROMEO,159,Turismo,2006,2009,FALSE
ALFA ROMEO,159,,2008,2008,FALSE
ALFA ROMEO,159,Lusso,2006,2009,FALSE
ALFA ROMEO,159,Lusso,2007,2009,FALSE
ALFA ROMEO,159,TI,2008,2009,FALSE
ALFA ROMEO,159,TI,2008,2009,FALSE
ALFA ROMEO,159,Lusso,2006,2007,FALSE
ALFA ROMEO,159,Lusso,2007,2009,FALSE
ALFA ROMEO,159,Lusso,2007,2009,FALSE
ALFA ROMEO,159,TI,2007,2009,FALSE
ALFA ROMEO,159,TI,2007,2009,FALSE
ALFA ROMEO,159,Lusso,2007,2009,FALSE
ALFA ROMEO,159,TI,2007,2009,FALSE
ALFA ROMEO,159,,2008,2009,FALSE
ALFA ROMEO,159,Turismo,2009,2011,FALSE
ALFA ROMEO,159,Turismo Sport,2009,2010,FALSE
ALFA ROMEO,159,Elegante,2009,2010,FALSE
ALFA ROMEO,159,Lusso,2009,2011,FALSE
ALFA ROMEO,159,TI,2009,2011,FALSE
ALFA ROMEO,159,Elegante,2009,2010,FALSE
ALFA ROMEO,159,Lusso,2009,2010,FALSE
ALFA ROMEO,159,TI,2009,2010,FALSE
ALFA ROMEO,159,Elegante,2009,2010,FALSE
ALFA ROMEO,159,Lusso,2009,2010,FALSE
ALFA ROMEO,159,TI,2009,2010,FALSE
ALFA ROMEO,159,Turismo,2009,2011,FALSE
ALFA ROMEO,159,Turismo Sport,2009,2010,FALSE
ALFA ROMEO,159,Elegante,2009,2010,FALSE
ALFA ROMEO,159,Lusso,2009,2011,FALSE
ALFA ROMEO,159,TI,2009,2011,FALSE
ALFA ROMEO,159,Elegante,2009,2010,FALSE
ALFA ROMEO,159,Lusso,2009,2010,FALSE
ALFA ROMEO,159,TI,2009,2010,FALSE
ALFA ROMEO,159,Elegante,2009,2010,FALSE
ALFA ROMEO,159,Lusso,2009,2010,FALSE
ALFA ROMEO,159,TI,2009,2010,FALSE
ALFA ROMEO,159,,2010,2010,FALSE
ALFA ROMEO,159,Turismo,2009,2010,FALSE
ALFA ROMEO,159,Turismo Sport,2009,2010,FALSE
ALFA ROMEO,159,Turismo,2009,2010,FALSE
ALFA ROMEO,159,Turismo Sport,2009,2010,FALSE
ALFA ROMEO,159,Elegante,2009,2010,FALSE
ALFA ROMEO,159,Elegante,2009,2010,FALSE
ALFA ROMEO,159,Lusso,2009,2010,FALSE
ALFA ROMEO,159,Lusso,2009,2010,FALSE
ALFA ROMEO,159,TI,2009,2010,FALSE
ALFA ROMEO,159,TI,2009,2010,FALSE
ALFA ROMEO,159,Turismo,2011,2011,FALSE
ALFA ROMEO,159,Lusso,2011,2011,FALSE
ALFA ROMEO,159,TI,2011,2011,FALSE
ALFA ROMEO,159,Turismo,2009,2011,FALSE
ALFA ROMEO,159,Turismo Sport,2009,2010,FALSE
ALFA ROMEO,159,Elegante,2009,2010,FALSE
ALFA ROMEO,159,Lusso,2009,2011,FALSE
ALFA ROMEO,159,TI,2009,2011,FALSE
ALFA ROMEO,159,Elegante,2009,2010,FALSE
ALFA ROMEO,159,Elegante,2009,2010,FALSE
ALFA ROMEO,159,Lusso,2009,2010,FALSE
ALFA ROMEO,159,Lusso,2009,2010,FALSE
ALFA ROMEO,159,TI,2009,2010,FALSE
ALFA ROMEO,159,TI,2009,2010,FALSE
ALFA ROMEO,159,,2010,2010,FALSE
ALFA ROMEO,159,Turismo,2009,2010,FALSE
ALFA ROMEO,159,Turismo Sport,2009,2010,FALSE
ALFA ROMEO,159,Turismo,2009,2010,FALSE
ALFA ROMEO,159,Turismo Sport,2009,2010,FALSE
ALFA ROMEO,159,Elegante,2009,2010,FALSE
ALFA ROMEO,159,Elegante,2009,2010,FALSE
ALFA ROMEO,159,Lusso,2009,2010,FALSE
ALFA ROMEO,159,Lusso,2009,2010,FALSE
ALFA ROMEO,159,TI,2009,2010,FALSE
ALFA ROMEO,159,TI,2009,2010,FALSE
ALFA ROMEO,159,Turismo,2011,2011,FALSE
ALFA ROMEO,159,Lusso,2011,2011,FALSE
ALFA ROMEO,159,TI,2011,2011,FALSE
ALFA ROMEO,159,Turismo,2009,2011,FALSE
ALFA ROMEO,159,Turismo Sport,2009,2010,FALSE
ALFA ROMEO,159,Elegante,2009,2010,FALSE
ALFA ROMEO,159,Lusso,2009,2011,FALSE
ALFA ROMEO,159,TI,2009,2011,FALSE
ALFA ROMEO,159,Elegante,2009,2010,FALSE
ALFA ROMEO,159,Elegante,2009,2010,FALSE
ALFA ROMEO,159,Lusso,2009,2010,FALSE
ALFA ROMEO,159,Lusso,2009,2010,FALSE
ALFA ROMEO,159,TI,2009,2010,FALSE
ALFA ROMEO,159,TI,2009,2010,FALSE
ALFA ROMEO,GIULIA,,2016,2018,FALSE
ALFA ROMEO,GIULIA,Super,2016,2020,FALSE
ALFA ROMEO,GIULIA,Super,2020,2021,FALSE
ALFA ROMEO,GIULIA,Super,2020,2021,FALSE
ALFA ROMEO,GIULIA,Super,2016,2019,FALSE
ALFA ROMEO,GIULIA,Sprint,2020,2022,FALSE
ALFA ROMEO,GIULIA,Sprint,2022,2022,FALSE
ALFA ROMEO,GIULIA,Sprint,2020,2021,FALSE
ALFA ROMEO,GIULIA,Lusso Ti,2020,2021,FALSE
ALFA ROMEO,GIULIA,Lusso Ti,2020,2021,FALSE
ALFA ROMEO,GIULIA,Veloce,2017,2020,FALSE
ALFA ROMEO,GIULIA,Veloce,2020,2022,FALSE
ALFA ROMEO,GIULIA,Veloce,2022,2022,FALSE
ALFA ROMEO,GIULIA,Veloce,2020,2021,FALSE
ALFA ROMEO,GIULIA,Veloce TI,2018,2021,FALSE
ALFA ROMEO,GIULIA,Veloce TI,2021,2022,FALSE
ALFA ROMEO,GIULIA,Quadrifoglio,2016,2020,FALSE
ALFA ROMEO,GIULIA,Quadrifoglio,2020,2023,FALSE
ALFA ROMEO,GIULIA,Super,2016,2018,FALSE
ALFA ROMEO,GIULIA,Super,2016,2018,FALSE
ALFA ROMEO,GIULIA,Tecnica,2016,2018,FALSE
ALFA ROMEO,GIULIA,Super,2018,2020,FALSE
ALFA ROMEO,GIULIA,Super,2020,2021,FALSE
ALFA ROMEO,GIULIA,Super,2020,2021,FALSE
ALFA ROMEO,GIULIA,Super,2018,2019,FALSE
ALFA ROMEO,GIULIA,Super,2016,2018,FALSE
ALFA ROMEO,GIULIA,Super,2016,2018,FALSE
ALFA ROMEO,GIULIA,Tecnica,2016,2018,FALSE
ALFA ROMEO,GIULIA,Speciale,2016,2018,FALSE
ALFA ROMEO,GIULIA,Speciale,2018,2020,FALSE
ALFA ROMEO,GIULIA,Sprint,2020,2021,FALSE
ALFA ROMEO,GIULIA,Sprint,2020,2021,FALSE
ALFA ROMEO,GIULIA,Lusso Ti,2020,2021,FALSE
ALFA ROMEO,GIULIA,Lusso Ti,2020,2021,FALSE
ALFA ROMEO,GIULIA,Nero Edizione,2018,2020,FALSE
ALFA ROMEO,GIULIA,Estrema,2022,2022,FALSE
ALFA ROMEO,GIULIA,Quadrifoglio NRing,2018,2019,FALSE
ALFA ROMEO,GIULIA,Sprint,2022,,TRUE
ALFA ROMEO,GIULIA,Veloce,2022,,TRUE
ALFA ROMEO,GIULIA,Quadrifoglio,2023,,TRUE
ALFA ROMEO,GIULIA,Competizione,2022,,TRUE
ALFA ROMEO,GIULIA,Quadrifoglio 100th Anniversario,2023,,TRUE
ALFA ROMEO,164,,1990,1993,FALSE
ALFA ROMEO,164,Cat,1992,1996,FALSE
ALFA ROMEO,164,,1995,1997,FALSE
ALFA ROMEO,164,Lusso,1990,1993,FALSE
ALFA ROMEO,164,Lusso Cat,1992,1993,FALSE
ALFA ROMEO,164,Super,1994,1998,FALSE
ALFA ROMEO,164,Super,1994,1998,FALSE
ALFA ROMEO,164,Super Lusso,1996,1997,FALSE
ALFA ROMEO,164,,1988,1993,FALSE
ALFA ROMEO,164,,1989,1993,FALSE
ALFA ROMEO,164,Super,1993,1995,FALSE
ALFA ROMEO,164,Super,1993,1994,FALSE
ALFA ROMEO,164,Super,1994,1995,FALSE
ALFA ROMEO,164,Super,1994,1995,FALSE
ALFA ROMEO,164,Super,1994,1997,FALSE
ALFA ROMEO,164,Super,1994,1997,FALSE
ALFA ROMEO,164,Lusso,1988,1993,FALSE
ALFA ROMEO,164,Lusso,1989,1993,FALSE
ALFA ROMEO,164,Super Lusso,1994,1995,FALSE
ALFA ROMEO,164,Super Lusso,1994,1995,FALSE
ALFA ROMEO,164,Super Lusso,1995,1997,FALSE
ALFA ROMEO,164,Super Lusso,1994,1997,FALSE
ALFA ROMEO,164,Cloverleaf,1990,1995,FALSE
ALFA ROMEO,164,Cloverleaf,1994,1997,FALSE
ALFA ROMEO,166,,1999,2000,FALSE
ALFA ROMEO,166,Turismo,2001,2004,FALSE
ALFA ROMEO,166,Lusso,2000,2004,FALSE
ALFA ROMEO,166,,1999,2000,FALSE
ALFA ROMEO,166,Sportronic,1999,2000,FALSE
ALFA ROMEO,166,Turismo,2001,2004,FALSE
ALFA ROMEO,166,Lusso,2000,2004,FALSE
ALFA ROMEO,166,Sportronic Lusso,2000,2000,FALSE
ALFA ROMEO,166,Super,1999,2000,FALSE
ALFA ROMEO,166,Sportronic,1999,2000,FALSE
ALFA ROMEO,166,Super Turismo,2001,2004,FALSE
ALFA ROMEO,166,Sportronic Turismo,2001,2004,FALSE
ALFA ROMEO,166,Super Lusso,2000,2004,FALSE
ALFA ROMEO,166,Sportronic Lusso,2000,2004,FALSE
ALFA ROMEO,166,Turismo,2004,2005,FALSE
ALFA ROMEO,166,Lusso,2004,2005,FALSE
ALFA ROMEO,166,Lusso TI,2004,2005,FALSE
ALFA ROMEO,166,Sportronic Lusso,2004,2005,FALSE
ALFA ROMEO,166,Sportronic Lusso TI,2004,2005,FALSE
ALFA ROMEO,166,Lusso,2004,2005,FALSE
ALFA ROMEO,166,Lusso TI,2004,2005,FALSE
ALFA ROMEO,TONALE,Speciale,2022,,TRUE
ALFA ROMEO,TONALE,Ti,2022,,TRUE
ALFA ROMEO,TONALE,Sprint,2023,,TRUE
ALFA ROMEO,TONALE,Veloce,2022,,TRUE
ALFA ROMEO,TONALE,Tributo,2023,,TRUE
ALFA ROMEO,TONALE,Speciale,2022,,TRUE
ALFA ROMEO,TONALE,Ti,2022,,TRUE
ALFA ROMEO,TONALE,Sprint,2023,,TRUE
ALFA ROMEO,TONALE,Veloce,2022,,TRUE
ALFA ROMEO,TONALE,Tributo,2023,,TRUE
ALFA ROMEO,STELVIO,,2017,2018,FALSE
ALFA ROMEO,STELVIO,Super,2017,2019,FALSE
ALFA ROMEO,STELVIO,Super,2020,2020,FALSE
ALFA ROMEO,STELVIO,Super,2020,2021,FALSE
ALFA ROMEO,STELVIO,Sprint,2022,2022,FALSE
ALFA ROMEO,STELVIO,Sprint,2020,2022,FALSE
ALFA ROMEO,STELVIO,Sprint,2020,2021,FALSE
ALFA ROMEO,STELVIO,Ti,2020,2021,FALSE
ALFA ROMEO,STELVIO,Ti,2020,2021,FALSE
ALFA ROMEO,STELVIO,Super,2018,2019,FALSE
ALFA ROMEO,STELVIO,Veloce,2022,2022,FALSE
ALFA ROMEO,STELVIO,Veloce,2020,2022,FALSE
ALFA ROMEO,STELVIO,Veloce,2020,2021,FALSE
ALFA ROMEO,STELVIO,Veloce Ti,2021,2022,FALSE
ALFA ROMEO,STELVIO,Speciale,2017,2019,FALSE
ALFA ROMEO,STELVIO,Quadrifoglio,2018,2019,FALSE
ALFA ROMEO,STELVIO,Quadrifoglio,2020,2023,FALSE
ALFA ROMEO,STELVIO,,2017,2018,FALSE
ALFA ROMEO,STELVIO,Super,2017,2018,FALSE
ALFA ROMEO,STELVIO,Super,2017,2018,FALSE
ALFA ROMEO,STELVIO,Speciale,2017,2018,FALSE
ALFA ROMEO,STELVIO,Super,2018,2019,FALSE
ALFA ROMEO,STELVIO,Super,2018,2019,FALSE
ALFA ROMEO,STELVIO,Super,2018,2019,FALSE
ALFA ROMEO,STELVIO,Super,2018,2019,FALSE
ALFA ROMEO,STELVIO,Super,2020,2020,FALSE
ALFA ROMEO,STELVIO,Super,2020,2021,FALSE
ALFA ROMEO,STELVIO,Sprint,2022,2022,FALSE
ALFA ROMEO,STELVIO,Sprint,2020,2022,FALSE
ALFA ROMEO,STELVIO,Sprint,2020,2021,FALSE
ALFA ROMEO,STELVIO,Ti,2020,2021,FALSE
ALFA ROMEO,STELVIO,Ti,2020,2021,FALSE
ALFA ROMEO,STELVIO,Veloce,2022,2022,FALSE
ALFA ROMEO,STELVIO,Veloce,2020,2022,FALSE
ALFA ROMEO,STELVIO,Veloce,2020,2021,FALSE
ALFA ROMEO,STELVIO,Super,2017,2018,FALSE
ALFA ROMEO,STELVIO,Speciale,2017,2019,FALSE
ALFA ROMEO,STELVIO,Nero Edizione,2018,2019,FALSE
ALFA ROMEO,STELVIO,Milano,2017,2019,FALSE
ALFA ROMEO,STELVIO,Ti,2019,2019,FALSE
ALFA ROMEO,STELVIO,Estrema,2022,2022,FALSE
ALFA ROMEO,STELVIO,Nero Edizione,2018,2019,FALSE
ALFA ROMEO,STELVIO,Milano,2017,2019,FALSE
ALFA ROMEO,STELVIO,Ti,2019,2019,FALSE
ALFA ROMEO,STELVIO,Estrema,2022,2022,FALSE
ALFA ROMEO,STELVIO,Quadrifoglio NRing,2018,2019,FALSE
ALFA ROMEO,STELVIO,Sprint,2022,,TRUE
ALFA ROMEO,STELVIO,Veloce,2022,,TRUE
ALFA ROMEO,STELVIO,Quadrifoglio,2023,,TRUE
ALFA ROMEO,STELVIO,Sprint,2022,,TRUE
ALFA ROMEO,STELVIO,Veloce,2022,,TRUE
ALFA ROMEO,STELVIO,Competizione,2022,,TRUE
ALFA ROMEO,STELVIO,Competizione,2022,,TRUE
ALFA ROMEO,STELVIO,Quadrifoglio 100th Anniversario,2023,,TRUE
ALFA ROMEO,GTV,2000,1982,1987,FALSE
ALFA ROMEO,GTV6,GTV6,1982,1987,FALSE
ALFA ROMEO,SZ,,1992,1993,FALSE
ALFA ROMEO,GT,,2004,2006,FALSE
ALFA ROMEO,GT,Turismo,2007,2009,FALSE
ALFA ROMEO,GT,Lusso,2007,2009,FALSE
ALFA ROMEO,GT,,2004,2005,FALSE
ALFA ROMEO,GT,,2004,2006,FALSE
ALFA ROMEO,GT,Lusso,2007,2007,FALSE
ALFA ROMEO,GT,,2004,2005,FALSE
ALFA ROMEO,GT,,2005,2006,FALSE
ALFA ROMEO,GT,Turismo,2007,2009,FALSE
ALFA ROMEO,GT,Lusso,2007,2009,FALSE
ALFA ROMEO,GT,,2007,2009,FALSE
ALFA ROMEO,GT,BlackLine,2007,2007,FALSE
ALFA ROMEO,GT,Cloverleaf,2008,2010,FALSE
ALFA ROMEO,GT,BlackLine,2007,2007,FALSE
ALFA ROMEO,GT,Cloverleaf,2008,2010,FALSE
ALFA ROMEO,GT,BlackLine,2007,2007,FALSE
ALFA ROMEO,GT,BlackLine,2007,2007,FALSE
